"id","tid_not_to_be_used","airline","tag","tweet"
147902,592919875695321088,"American","lW?u8x48>Tha","@AmericanAir I'm very frustrated, at the beginning of my trip I had a 4 hour delay, and  at the end of my trip,one of my bags did not arrive"
147919,592976257060577280,"Delta","lW?u8x48>Tha","@DeltaAssist my flight delayed so agent moved our party to different flight. In the air now &amp; checked my app and she made a mistake. Help?"
147942,593035020568170496,"SouthWest","lW?u8x48>Tha","Riding @megabus for the first time to Baton Rouge since @SouthwestAir screwed me up.#WontMissMyTourStop"
147946,593037932849721344,"SouthWest","lW?u8x48>Tha","@SouthwestAir PART 1 OF 2 Yes, and I was given a new bag,_ but that doesn't excuse the carelessness shown by your baggage handlers!"
148023,593082313665163264,"United","lW?u8x48>Tha","@zumarek @JustinStarren @united didn't they say there was no problem and what we'd talked about isn't possible? ......"
148045,593091734466330624,"United","lW?u8x48>Tha","Correction, I hate @united airlines"
148058,593103592174657536,"United","lW?u8x48>Tha","@JasminaKelemen @business And we all wonder why @United is the worst. Let's cave to some PA hack that can't stand to drive 30 min from AGS."
148071,593110374234238976,"SouthWest","lW?u8x48>Tha","@SouthwestAir why did flight 1042 mdw to mbj have to turn around? Now delayed in mbj"
148100,593125510902730752,"American","lW?u8x48>Tha","@AmericanAir Yesterday my flight from ICT to connect to a flight to Aus. was cancelled after waiting four hours after it was to have left."
148122,593139769149763584,"American","lW?u8x48>Tha","@AmericanAir after yesterday's power outage in NOLA, we faced understandable delays, but the attitude of customer service was terrible."
148127,593141191367098368,"American","lW?u8x48>Tha","Never ever ever am I flying a @USAirways flight again. Ever. Nothing translates from @AmericanAir and forget your status meaning anything!"
148235,593213448642691072,"American","lW?u8x48>Tha","Somehow hell froze over and there are more e-plats flying DFW to OKC than there were from Dca to DFW. So I'm in coach. Really @AmericanAir?"
148237,593214604643205120,"American","lW?u8x48>Tha","@AmericanAir still no response. A month has passed."
148277,593239750972219392,"American","lW?u8x48>Tha","1.5 hours on Tarmac in Miami. No updates. Cannot believe my job will be in jeopardy again by flying @AmericanAir"
148288,593246487167037440,"American","lW?u8x48>Tha","@AmericanAir still my luggage missing worst customer service ever platinum Member 65PHF08 #AA222250 #AA222251"
148300,593258506481897472,"American","lW?u8x48>Tha","@AmericanAir big shout out to AA for shutting down their gate early and causing my sister to miss her flight and blaming it on her!"
148320,593289432456929280,"American","lW?u8x48>Tha","American Airlines flights delayed because of #iPad app glitch http://t.co/tBYtY6Fxvy  http://t.co/MJOzSxB8wa #americanairlines @AmericanAir"
148322,593290536083202048,"American","lW?u8x48>Tha","@AirlineFlyer @AmericanAir Was reading @verge and was like, ""Wait, I know that guy!"" http://t.co/ADV5MZw0Uy"
148345,593359949025169408,"American","lW?u8x48>Tha","Example of sensational / poor reporting by @adampasick. iPad is blamed for an app glitch on @AmericanAir planes http://t.co/3m6HOsTmMi @qz"
148375,593392856724807680,"American","lW?u8x48>Tha","I am so tired of being treated poorly by @AmericanAir. I try to avoid their flights and stick to US Airways, but sometimes that doesn't work"
148454,593453744131612672,"JetBlue","lW?u8x48>Tha","@JetBlue to the attendant who referred to me as a kindergartner when I carried my bag past closed overhead bins: poor form. #jetblue #fail"
148456,593455855376306176,"Delta","lW?u8x48>Tha","@DeltaAssist never got a reply. Any other thoughts?"
148528,593499962605834240,"Delta","lW?u8x48>Tha",".@Delta @DeltaAssist could not have been handled any more poorly flight 2466. Tons of missed connections over YOUR delay. Unbelievable..."
148563,593509931816390656,"American","lW?u8x48>Tha","@JacobWhitesides Throws shade at @AmericanAir , doesn't miss. ;)"
148642,593554843656151040,"United","lW?u8x48>Tha","I wonder if @united lost the poor puppies luggage. #justkiddingunited  #greatstory #happyending #sorryunited  https://t.co/lizRyoSiYn"
148657,593563467660951552,"American","lW?u8x48>Tha","@AirlineFlyer @AmericanAir Beef Salad, Gnocchi, Polenta Lasagna, Chicken Salad. I've had most of them, and they're not bad at all!"
148670,593577522203217920,"American","lW?u8x48>Tha","Some @AmericanAir flights were delayed after an iPad glitch http://t.co/UlY1Ig6tgr http://t.co/OLYruN3pXK"
148772,593721872757297152,"United","lW?u8x48>Tha","@united UA870 is cancelled due to ""Crew Availability"" 18 hours before take-off, but the link you sent to make changes didn't work."
148773,593722066030993408,"American","lW?u8x48>Tha","This @Delta terminal is INCREDIBLE. It's the future! After my horrible @AmericanAir experience I may have to start flying this more!"
148791,593750464119906304,"JetBlue","lW?u8x48>Tha","@JetBlue almost ruined my day. Cancelled flight then bumped me to a flight two days later. Not smart. Had to spend $1,000 on new tickets."
148952,593852674040143872,"American","lW?u8x48>Tha","Extremely disappointed w/ @AmericanAir Not sure I want to do business with them again! $200 change fee is stupid! @SouthwestAir __ Hello"
149027,593891674339717120,"United","lW?u8x48>Tha","Just had a @united manager straight up lie to me on the phone about why they couldn't connect me to a destination. Now flying back"
149083,593913044729606144,"Delta","lW?u8x48>Tha","@DeltaAssist I am extremely unhappy with your customer service. I missed my flight bc of poor customer service"
149121,593925746269106176,"JetBlue","lW?u8x48>Tha","@JetBlue please expand your network. So many of us flying every week are ready to leave @Delta @united and others for their dreadful service"
149156,593942822962728960,"United","lW?u8x48>Tha","If you want the worst customer service in the entire galaxy, go to @united"
149212,593959751995695104,"United","lW?u8x48>Tha","@united just announced the bathroom is out of service on our 2.5 hour flight to NOLA.  I hope it's not a crappy flight."
149286,594024393690329088,"United","lW?u8x48>Tha","@united's customer service = garbage. The wife &amp; I booked months ago with @Orbitz. Somehow you lost her boarding info &amp; are pawning us off."
149358,594125526102614016,"American","lW?u8x48>Tha","Travelers scramble after #iPad issues delay @AmericanAir flights http://t.co/S6PzMgskDZ via @usatoday"
149364,594129976074567680,"American","lW?u8x48>Tha","@HaitiTravelGuy @AmericanAir I've always believed that #AA has a book of lies that they read from as needed #delays #rules #noservice #nasty"
149376,594133962500472832,"Delta","lW?u8x48>Tha","@DeltaAssist hello Delta, just flew in from JFK to AMS with you, and upon coming home, discovered that they broke my TSA on the route,"
149378,594135070597894144,"American","lW?u8x48>Tha","@HaitiTravelGuy @AmericanAir I think all the hostesses on the AA NYC-Haiti flight are on last warnings - they are so rude"
149390,594147572966694912,"JetBlue","lW?u8x48>Tha","@JetBlue thanks to your JFK crew for going way above and beyond to make my damaged bag issue right. Glad to see they care."
149419,594166338207133696,"American","lW?u8x48>Tha","@AmericanAir Custom service at US Airways is crazy ridiculous. I'll always fly @SouthwestAir"
149480,594188559378026496,"American","lW?u8x48>Tha","@JayGlazer @FOXSports never fly @united or @AmericanAir out of O'Hare. Stick to @SouthwestAir out of @fly2midway all day"
149535,594213559246069760,"American","lW?u8x48>Tha","@AmericanAir How does a flt att think it's ok keepin a plane from boarding bc she's getting pizza? Delayed departure by over 30 min #aa4367"
149539,594214051670003712,"JetBlue","lW?u8x48>Tha","Don't take @JetBlue! Esp. not for destination #wedding. They failed to check me in! #JetBlue #Fail"
149559,594222449945743360,"United","lW?u8x48>Tha","Sorry @soulfootball, @united fumbled the handoff on our connecting flight from #SFO to #PHL. We'll be a little late. #AwayDays #PDXisbest"
149566,594225846967148544,"AlaskaAir","lW?u8x48>Tha","@AlaskaAir please include ALL menu offerings on flights over 2 hrs. A grilled cheese &amp; fruit tray it on flight from TPA/SEA. Brutal!"
149603,594248215244902400,"American","lW?u8x48>Tha","@AmericanAir was given a voucher for a bad experience how can I find it don't have email can u dm help"
149631,594263154865020928,"VirginAmerica","lW?u8x48>Tha",".@VirginAmerica In 4wks I'm travelling to UK with an 8 &amp; 2yr old on an 8hr night flight.Any tips or things I need 2 know 2 not make it hell?"
149708,594300740333506560,"VirginAmerica","lW?u8x48>Tha","My wife's luggage was lost by @virginamerica... Great start at our vacation!"
149712,594303458804703232,"American","lW?u8x48>Tha","@AmericanAir @USAirways delay going on 7 hrs total. Latest BS is a broken chair"
149789,594359678949138432,"AlaskaAir","lW?u8x48>Tha","@AlaskaAir Thanks for making a bad day just a little better with great staff (esp Kari BOI to PDX) and a great view! http://t.co/7iPeHht3zY"
149793,594361675496566784,"American","lW?u8x48>Tha","@AmericanAir so is that all u guys have to say?This is very sensitive issue for all of us. Didn't expect this from a reputed company like u"
149884,594507759812530176,"SouthWest","lW?u8x48>Tha","A plane full of WW2 veterans is arriving at DCA @SouthwestAir gate. Entire terminal on their feet applauding. Never seen anything like it"
149933,594542720896475136,"American","lW?u8x48>Tha","@AmericanAir Weve been on hold now for 83:01 and counting!!! What's up? http://t.co/HXd7XlVVMT"
149944,594553875505393664,"United","lW?u8x48>Tha","Note to self: Don't fly @united, &amp; thru Chicago, ever again. Second time flight delay due to ""maintenance."" #UA624"
149959,594563175833595904,"Delta","lW?u8x48>Tha","@DeltaAssist @Delta sad that I can't ever look out the window anymore since I am always having to close it"
149995,594596498773397504,"AlaskaAir","lW?u8x48>Tha","@airfarewatchdog @AlaskaAir Problem is you have to fly to baltimore..."
150026,594622840789413888,"United","lW?u8x48>Tha","I've flown over 200,000 miles in my life &amp; never encountered a more crap airline than @united. Customer service is horrid"
150038,594636372180377600,"SouthWest","lW?u8x48>Tha","I'm beginning to think i'll never see a @SouthwestAir drink ticket. Flying the sober skies to RI tomorrow"
150040,594637652558753792,"United","lW?u8x48>Tha","@united I think you missed her point. Why was it confiscated in the first place if it passed the box test? @mari_swim"
150099,594702403200536576,"American","lW?u8x48>Tha","Damn you @AmericanAir because of this ridiculous almost 4 hour delay I will not be watching the fight..."
150159,594809445244350464,"American","lW?u8x48>Tha","Never fly @USAirways. Stood n line 4 30+ mins. Rerouted 2 @AmericanAir, even though I booked @USAirways. Won't make flight. #badcustomersvc"
150173,594830912514228224,"United","lW?u8x48>Tha","So turns out @united charges separately for sports equipment!?! I wish it was specified more clearly on the website!?! #FURIOUS #SUCKS"
150219,594874624271323136,"SouthWest","lW?u8x48>Tha","@Jordalev @SouthwestAir @BWI_Airport stuck in buff on Tarmac waiting on #bwi"
150260,594903453912199168,"United","lW?u8x48>Tha","#DEAFINTHEAIR. I have a problem with @united, @aircanada, and @becktaxi. http://t.co/W1wDq2IaxS"
150276,594911431507746816,"American","lW?u8x48>Tha","@AmericanAir yikes. 35 minutes and no bags at #DCA. AA1534."
150349,594965175721021440,"United","lW?u8x48>Tha","@united hi yes with Qantas. Sorry never again united airlines.."
150520,595040099198324736,"American","lW?u8x48>Tha","@AmericanAir  Another day with constant customer complaints! #americanAirlines #NothingButApologies @TripAdvisor"
150544,595051611908603904,"SouthWest","lW?u8x48>Tha","@ChrisHarrisJr @SouthwestAir cant hate for trying to get a souvenir from one of the best CBs in the league!"
150648,595136249712779264,"American","lW?u8x48>Tha","Second weekend in a row that @AmericanAir has cancelled my flight. This time no mother nature!!!!.. #illdrive #ivegotachoice"
150654,595154948486254592,"American","lW?u8x48>Tha","Oh @USAirways @AmericanAir, a delay at 5am? Really???"
150661,595163208438153216,"United","lW?u8x48>Tha","Never flying @united.  #united #UA #Unitedairline #whereisthecrew #late #nocrew #horribleservice http://t.co/pEuV4Y8q3v"
150729,595227445319565312,"SouthWest","lW?u8x48>Tha","Honestly @SouthwestAir how do you have 3.5 hour flights without wifi?!? Get with the times!!! Not only oversold but no wifi! So annoyed!!"
150732,595232424126189568,"United","lW?u8x48>Tha","I took a flight on @United from IAD to CHS on Saturday.  Woman next to me stopped sending text &amp; emails only when she had no service #NoWifi"
